x_scaled,amplitude_mean
2.4321608040201004,36.22962666023942
2.472361809045226,36.74690081214775
2.512562814070352,22.18490063851187
2.5527638190954773,28.467895826119047
2.592964824120603,13.838589899978373
2.6331658291457285,9.936245848218773
2.6733668341708543,14.003952650477842
2.71356783919598,9.946586017176342
2.7537688442211055,10.94560805786025
2.7939698492462313,9.642709628655705
2.8341708542713566,8.640045054397698
2.8743718592964824,7.033665535836964
2.9145728643216082,6.87332189583577
2.9547738693467336,6.747764807623779
2.9949748743718594,7.82412718613025
3.0351758793969847,5.669355009662853
3.0753768844221105,5.520131573176299
3.1155778894472363,5.934409020290387
3.1557788944723617,7.687438184765864
3.1959798994974875,5.563745116284905
3.236180904522613,6.079830993980469
3.2763819095477387,5.624307481680953
3.3165829145728645,5.534868516600052
3.35678391959799,5.618048306813135
3.3969849246231156,5.795888249531945
3.437185929648241,5.431769274524472
3.477386934673367,6.199215952783009
3.5175879396984926,5.434758974037232
3.557788944723618,5.315503747743791
3.5979899497487438,5.620319690313335
3.6381909547738696,5.289754719508799
3.678391959798995,6.006151937181081
3.7185929648241207,5.4995872739061245
3.758793969849246,6.004252067026283
3.798994974874372,6.039534126860203
3.8391959798994977,5.943584273514166
3.879396984924623,6.190995245857005
3.919597989949749,5.272895863631199
3.959798994974874,6.381475110049751
4.0,5.516685700024292
